Player ID,Player Name,Tournament,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Of Own Team,Total Wickets Lost By Own Team,Total Balls Played By Own Team,Total Runs Of Opposition Team,Total Wickets Lost By Opposition Team,Total Balls Played By Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Special Batting Talent,Balls Bowled,Runs Given,Wickets Taken,Maidens Bowled,Batters Dismissed,5
432,Ahmed Khan,National T20 Cup 2024,33,2,2,1,131,4,107,130,5,120,1,1,6,NO,,,,,,,
432,Ahmed Khan,National T20 Cup 2024,37,2,2,2,187,8,120,243,3,120,2,4,6,YES,,18,36,1,0,3,
432,Ahmed Khan,National T20 Cup 2024,,,,,,,,,,,3,9,,,,,,,,,
432,Ahmed Khan,TROPHY 2024,6,2,3,2,100,10,39.3,117,10,41.3,15,46,6,YES,,,,,,,
432,Ahmed Khan,TROPHY 2024,,4,,,110,10,40.4,419,7,106,4,3,6,YES,,21,77,2,0,"5,8",
432,Ahmed Khan,TROPHY 2024,15,1,3,4,405,10,100.2,189,10,59.3,65,136,6,YES,,5,20,2,1,"1,2",
432,Ahmed Khan,TROPHY 2024,,3,,,203,8,49.2,285,10,102,21,58,6,YES,,7,41,1,1,3,
432,Ahmed Khan,TROPHY 2024,26,2,3,6,231,10,57,63,10,23.2,5,15,6,YES,,,,,,,
432,Ahmed Khan,TROPHY 2024,,4,,,19,0,2,186,10,50,,,,,,2,9,0,1,0,
432,Ahmed Khan,TROPHY 2024,30,1,3,1,174,10,53.4,227,10,52,3,11,6,YES,,3,29,0,0,0,
432,Ahmed Khan,TROPHY 2024,,3,,,131,9,34,80,3,16.1,0,3,6,YES,,,,,,,
433,Imran Randhawa Champions,Champions T20 cup 2024,19,2,2,4,160,4,81,155,6,120,69,34,4,NO,,,,,,,
433,Imran Randhawa Champions,Champions T20 cup 2024,21,1,2,3,180,6,120,151,9,120,1,4,4,YES,,12,11,1,0,5,
433,Imran Randhawa Champions,Champions T20 cup 2024,22,2,2,1,124,10,115,199,5,120,7,4,4,YES,,24,32,0,0,0,
433,Imran Randhawa Champions,Champions One Day Cup 2024,6,1,2,5,284,9,300,192,10,263,27,25,8,YES,,42,28,3,1,"6,7,8",
433,Imran Randhawa Champions,Champions One Day Cup 2024,8,2,2,4,332,9,300,367,6,300,19,21,8,YES,,54,76,1,0,4,
433,Imran Randhawa Champions,TROPHY 2024,2,2,2,6,229,10,64.3,238,10,75.5,33,28,7,YES,,21,74,3,2,3,
433,Imran Randhawa Champions,TROPHY 2024,,4,,,202,7,75.2,192,10,55.3,6,14,8,YES,,10,33,0,0,0,
433,Imran Randhawa Champions,TROPHY 2024,14,2,2,1,279,10,86.5,301,10,58.3,30,50,7,YES,,16,66,3,0,3,
433,Imran Randhawa Champions,TROPHY 2024,,4,,,162,10,64.5,321,10,75.4,6,26,7,YES,,18,75,0,3,0,
433,Imran Randhawa Champions,TROPHY 2024,27,1,2,5,297,10,106.2,147,10,34.3,7,31,7,YES,,6,20,2,1,2,
433,Imran Randhawa Champions,TROPHY 2024,,3,,,70,10,18.1,142,10,41.1,20,20,7,YES,,11,31,4,3,4,
433,Imran Randhawa Champions,TROPHY 2024,29,1,2,3,233,10,59,324,10,86.3,24,29,7,YES,,21,56,2,4,2,
433,Imran Randhawa Champions,TROPHY 2024,,3,,,392,7,112.1,198,6,42,0,3,5,YES,,2,22,0,0,0,
433,Imran Randhawa Champions,TROPHY 2024,37,1,2,4,248,10,72.3,214,10,63.4,60,75,7,YES,,20,28,6,10,6,
433,Imran Randhawa Champions,TROPHY 2024,,3,,,266,9,71.3,102,10,25.3,31,22,6,YES,,4,20,1,0,1,
433,Imran Randhawa Champions,National T20  2024,2,1,4,5,95,3,42,34,6,42,16,8,3,YES,,12,14,0,0,0,
433,Imran Randhawa Champions,National T20  2024,6,1,4,2,97,10,110,98,1,58,22,26,5,YES,,,,,,,
433,Imran Randhawa Champions,National T20  2024,19,2,4,3,130,10,117,166,4,120,4,5,5,YES,,24,28,1,0,,
433,Imran Randhawa Champions,National T20  2024,30,2,4,1,165,5,120,182,5,120,17,19,4,YES,,18,26,0,0,0,
433,Imran Randhawa Champions,Cup  One day 2024,16,1,5,4,220,10,265,224,8,258,6,15,7,YES,,48,77,2,0,"1,6",
433,Imran Randhawa Champions,Trophy  4 day 2024,3,1,9,8,341,10,77.2,224,10,60.2,14,22,8,YES,,72,58,2,1,"2,5",
433,Imran Randhawa Champions,Trophy  4 day 2024,,3,,,288,8,71,213,10,64.5,23,27,8,YES,,42,26,1,1,1,
433,Imran Randhawa Champions,Trophy  4 day 2024,34,2,9,7,147,10,69.5,346,10,102.5,11,26,8,YES,,150,107,0,4,0,
433,Imran Randhawa Champions,Trophy  4 day 2024,,3,,,306,10,75.3,110,3,16,42,76,8,YES,,,,,,,
434,Bilawal Bhatti Champions,Champions T20 cup 2024,12,2,2,3,189,7,120,187,7,120,,,,,,24,40,1,0,1,
434,Bilawal Bhatti Champions,Champions T20 cup 2024,15,2,2,5,140,2,85,139,8,120,,,,,,24,30,1,0,3,
434,Bilawal Bhatti Champions,Champions T20 cup 2024,17,2,2,1,118,10,111,147,9,120,9,13,6,YES,,18,24,2,0,"6,7",
434,Bilawal Bhatti Champions,TROPHY 2024,5,1,5,6,311,10,83.3,267,10,91.4,0,2,8,Yes,,19,60,2,3,2,
434,Bilawal Bhatti Champions,TROPHY 2024,,3,,,252,10,67.4,175,10,61,33,59,8,Yes,,10,36,2,3,2,
434,Bilawal Bhatti Champions,TROPHY 2024,11,2,5,1,292,10,59.3,219,10,53.3,1,6,8,Yes,,13,61,4,1,4,
434,Bilawal Bhatti Champions,TROPHY 2024,,4,,,131,4,27,203,10,65,,,,,,16,42,6,4,6,
434,Bilawal Bhatti Champions,TROPHY 2024,22,1,5,4,96,10,22.3,230,10,48.4,10,16,8,Yes,,14.4,55,5,2,5,
434,Bilawal Bhatti Champions,TROPHY 2024,,3,,,126,10,35,,,,18,15,8,Yes,,,,,,,
434,Bilawal Bhatti Champions,TROPHY 2024,30,1,5,2,93,10,21.3,194,10,62,0,2,8,Yes,,14,53,2,3,2,
434,Bilawal Bhatti Champions,TROPHY 2024,,3,,,99,10,31.5,,,,0,7,7,Yes,,,,,,,
434,Bilawal Bhatti Champions,National T20  2024,11,2,1,2,148,7,117,147,8,120,0,1,8,YES,,3,25,1,0,1,
434,Bilawal Bhatti Champions,Cup  One day 2024,3,1,2,8,306,8,300,273,3,270,17,21,8,YES,,36,28,0,0,0,
434,Bilawal Bhatti Champions,Cup  One day 2024,17,1,2,3,333,6,300,259,10,273,15,19,7,YES,,42,45,2,0,"3,4",
434,Bilawal Bhatti Champions,Cup  One day 2024,19,1,2,1,165,10,225,169,3,262,2,8,8,YES,,28,21,1,0,4,
434,Bilawal Bhatti Champions,CUP 4-Day 2024,4,1,7,1,406,10,98.1,333,10,81.4,0,2,8,YES,,108,40,2,4,"2,6",
434,Bilawal Bhatti Champions,CUP 4-Day 2024,,3,,,261,10,62,335,6,67,0,5,8,YES,,30,16,0,0,0,
434,Bilawal Bhatti Champions,CUP 4-Day 2024,20,2,7,5,98,10,38.1,370,10,117.4,1,6,9,YES,,102,59,0,6,0,
434,Bilawal Bhatti Champions,CUP 4-Day 2024,,3,,,288,10,86.2,18,1,3.5,5,15,8,YES,,,,,,,
434,Bilawal Bhatti Champions,CUP 4-Day 2024,22,2,7,8,113,10,34.5,179,10,43.4,2,10,8,YES,,40,31,2,0,"1,10",
434,Bilawal Bhatti Champions,CUP 4-Day 2024,,4,,,198,10,59,292,10,76.1,4,2,8,NO,,72,41,0,2,0,
434,Bilawal Bhatti Champions,CUP 4-Day 2024,34,1,7,9,346,10,102.5,147,10,69.5,8,5,8,YES,,54,17,0,4,0,
434,Bilawal Bhatti Champions,CUP 4-Day 2024,,4,,,110,3,16,306,10,75.3,,,,,,90,76,0,1,0,
435,Naseem Shah,Champions One Day Cup 2024,1,1,2,1,347,6,300,187,10,209,0,1,8,NO,,30,27,3,0,"2,4,5",
435,Naseem Shah,Champions One Day Cup 2024,4,1,2,3,231,10,270,105,10,142,0,4,9,YES,,30,24,2,0,"1,2",
435,Naseem Shah,Champions One Day Cup 2024,6,1,2,5,284,9,300,192,10,263,2,5,10,YES,,36,28,1,1,3,
435,Naseem Shah,Champions One Day Cup 2024,11,1,2,1,137,10,216,143,3,142,14,23,8,YES,,18,24,0,0,0,
435,Naseem Shah,TROPHY 2024,47,2,1,1,217,10,56.3,332,10,82.2,0,2,8,Yes,120,79,2,3,2,,
435,Naseem Shah,TROPHY 2024,,4,,,131,10,23.3,141,10,40,0,2,9,Yes,72,30,2,4,2,,
435,Naseem Shah,National T20  2024,13,2,2,1,134,10,113,171,5,120,0,3,9,YES,,4,41,0,0,0,
436,Shahnawaz Dahani,Champions One Day Cup 2024,1,1,2,1,347,6,300,187,10,209,,,,,,59,29,2,0,"9,10",
436,Shahnawaz Dahani,Champions One Day Cup 2024,4,1,2,3,231,10,270,105,10,142,4,4,11,YES,,6,20,0,0,0,
436,Shahnawaz Dahani,Champions One Day Cup 2024,8,2,2,4,332,9,300,367,6,300,3,6,11,NO,,48,56,0,0,0,
436,Shahnawaz Dahani,Champions One Day Cup 2024,11,1,2,1,137,10,216,143,3,142,0,1,11,YES,,6,16,0,0,0,
436,Shahnawaz Dahani,Champions One Day Cup 2024,14,1,2,1,122,10,202,123,5,108,0,3,11,YES,,48,54,1,0,1,
436,Shahnawaz Dahani,TROPHY 2024,17,1,6,2,140,10,42.1,343,10,92.3,5,4,10,Yes,,13.5,45,1,2,1,
436,Shahnawaz Dahani,TROPHY 2024,,3,,,96,10,20.5,,,,0,1,11,Yes,,,,,,,
436,Shahnawaz Dahani,National T20  2024,4,1,5,30,141,7,120,142,0,84,,,,,,24,40,0,0,0,
436,Shahnawaz Dahani,National T20  2024,12,2,5,1,81,10,107,215,4,120,10,6,11,NO,,18,44,0,0,0,
436,Shahnawaz Dahani,National T20  2024,20,2,5,4,114,7,120,129,7,120,2,2,9,NO,,24,17,4,0,4,
436,Shahnawaz Dahani,National T20  2024,26,1,5,2,131,9,120,132,3,79,4,3,10,YES,,19,39,2,0,2,
436,Shahnawaz Dahani,Cup  One day 2024,3,1,2,8,306,8,300,273,3,270,,,,,,36,32,1,0,1,
436,Shahnawaz Dahani,Cup  One day 2024,6,2,2,5,351,10,287,351,10,292,5,2,11,NO,,42,69,1,0,1,
436,Shahnawaz Dahani,Cup  One day 2024,14,1,2,4,249,9,270,156,9,215,1,1,11,NO,,30,18,1,0,1,
436,Shahnawaz Dahani,Cup  One day 2024,15,2,2,7,252,4,222,248,10,266,,,,,,30,37,1,0,3,
436,Shahnawaz Dahani,CUP 4-Day 2024,34,1,7,9,346,10,102.5,147,10,69.5,4,5,11,YES,,54,24,2,1,"2,3",
436,Shahnawaz Dahani,CUP 4-Day 2024,,4,,,110,3,16,306,10,75.3,,,,,,102,57,3,2,"1,2,7",
437,Akif Javed Champions,Champions T20 cup 2024,1,2,2,3,154,6,114,150,7,120,,,,,,24,35,0,0,0,
437,Akif Javed Champions,Champions T20 cup 2024,5,2,2,5,132,8,113,128,9,120,5,6,10,NO,,24,33,2,0,"1,9",
437,Akif Javed Champions,Champions T20 cup 2024,7,1,2,1,170,6,120,167,6,120,,,,,,24,36,1,0,1,
437,Akif Javed Champions,Champions T20 cup 2024,10,1,2,4,163,8,120,169,4,113,6,3,10,NO,,24,35,1,0,2,
437,Akif Javed Champions,Champions T20 cup 2024,12,2,2,3,189,7,120,187,7,120,,,,,,24,47,2,0,"3,7",
437,Akif Javed Champions,Champions T20 cup 2024,15,2,2,5,140,2,85,139,8,120,,,,,,24,28,2,0,"1,7",
437,Akif Javed Champions,Champions T20 cup 2024,17,2,2,1,118,10,111,147,9,120,4,6,10,NO,,24,16,2,0,"3,5",
437,Akif Javed Champions,Champions T20 cup 2024,19,2,2,4,160,4,81,155,6,120,,,,,,18,29,0,0,0,
437,Akif Javed Champions,Champions T20 cup 2024,21,1,2,3,180,6,120,151,9,120,,,,,,24,22,3,0,"6,8,9",
437,Akif Javed Champions,Champions T20 cup 2024,22,2,2,1,124,10,115,199,5,120,2,3,10,YES,,24,32,2,0,"1,5",
437,Akif Javed Champions,Champions One Day Cup 2024,1,1,2,1,347,6,300,187,10,209,,,,,,48,43,3,0,"1,6,7",
437,Akif Javed Champions,Champions One Day Cup 2024,4,1,2,3,231,10,270,105,10,142,5,4,10,NO,,30,21,0,0,0,
437,Akif Javed Champions,Champions One Day Cup 2024,6,1,2,5,284,9,300,192,10,263,6,1,11,NO,,36,28,1,0,2,
437,Akif Javed Champions,Champions One Day Cup 2024,11,1,2,1,137,10,216,143,3,142,0,3,10,NO,,30,20,1,1,2,
437,Akif Javed Champions,Champions One Day Cup 2024,14,1,2,1,122,10,202,123,5,108,8,8,9,YES,,36,42,2,0,"3,4",
437,Akif Javed Champions,Cup  One day 2024,9,1,3,1,379,4,300,344,8,282,,,,,,8,11,0,0,0,
437,Akif Javed Champions,Trophy 4-Day 2024,29,1,5,8,261,10,83.1,324,10,107.4,12,19,10,YES,,108,61,1,0,8,
437,Akif Javed Champions,Trophy 4-Day 2024,,3,,,412,6,114.4,130,1,32,,,,,,30,22,0,1,0,
437,Akif Javed Champions,Trophy 4-Day 2024,36,2,5,3,132,9,28,286,10,81,20,11,9,NO,,102,55,4,1,"1,3,4,5",
437,Akif Javed Champions,Trophy 4-Day 2024,,4,,,145,10,40.1,270,10,58,5,4,9,YES,,66,61,2,0,"1,2",
438,Muhammad Imran Jr Champions,Champions T20 cup 2024,1,2,2,3,154,6,114,150,7,120,,,,,,24,37,1,0,7,
438,Muhammad Imran Jr Champions,Champions T20 cup 2024,5,2,2,5,132,8,113,128,9,120,,,,,,24,26,1,0,6,
438,Muhammad Imran Jr Champions,Champions T20 cup 2024,7,1,2,1,170,6,120,167,6,120,,,,,,24,46,1,0,4,
438,Muhammad Imran Jr Champions,Champions T20 cup 2024,10,1,2,4,163,8,120,169,4,113,,,,,,18,17,2,0,"1,4",
438,Muhammad Imran Jr Champions,Champions T20 cup 2024,19,2,2,4,160,4,81,155,6,120,,,,,,24,35,3,0,"3,4,5",
438,Muhammad Imran Jr Champions,Champions T20 cup 2024,21,1,2,3,180,6,120,151,9,120,,,,,,24,34,1,0,4,
438,Muhammad Imran Jr Champions,Champions T20 cup 2024,22,2,2,1,124,10,115,199,5,120,0,1,11,NO,,24,28,1,0,4,
438,Muhammad Imran Jr Champions,Champions One Day Cup 2024,1,1,2,1,347,6,300,187,10,209,,,,,,,,,,,
438,Muhammad Imran Jr Champions,Champions One Day Cup 2024,4,1,2,3,231,10,270,105,10,142,,,,,,,,,,,
438,Muhammad Imran Jr Champions,Champions One Day Cup 2024,6,1,2,5,284,9,300,192,10,263,,,,,,,,,,,
438,Muhammad Imran Jr Champions,Champions One Day Cup 2024,8,2,2,4,332,9,300,367,6,300,7,12,9,YES,,60,,1,0,1,
438,Muhammad Imran Jr Champions,Champions One Day Cup 2024,11,1,2,1,137,10,216,143,3,142,,,,,,,,,,,
438,Muhammad Imran Jr Champions,Champions One Day Cup 2024,13,ABND,2,4,ABND,ABND,ABND,ABND,ABND,ABND,,,,,,,,,,,
438,Muhammad Imran Jr Champions,Champions One Day Cup 2024,14,1,2,1,122,10,202,123,5,108,1,2,10,YES,,12,,2,1,2,
438,Muhammad Imran Jr Champions,TROPHY 2024,22,1,1,6,213,10,62.5,171,10,65.1,0,10,10,No,,84,52,2,2,,
438,Muhammad Imran Jr Champions,TROPHY 2024,,2,,,131,1,25.5,,,,,,,,,72,37,1,2,,
438,Muhammad Imran Jr Champions,TROPHY 2024,35,,1,5,251,10,69.5,292,10,87.3,3,34,10,Yes,,102,56,2,4,,
438,Muhammad Imran Jr Champions,TROPHY 2024,,,,,,,,233,4,57,,,,,,42,38,0,0,,
438,Muhammad Imran Jr Champions,TROPHY 2024,37,1,1,3,393,10,102.2,348,10,88.1,5,16,10,Yes,,102,74,2,2,,
438,Muhammad Imran Jr Champions,TROPHY 2024,,2,,,195,10,53,214,10,64.3,7,14,10,Yes,,54,36,0,1,,
438,Muhammad Imran Jr Champions,National T20  2024,3,2,2,1,182,2,18.4,181,3,20,,,,,,24,35,1,0,0,
438,Muhammad Imran Jr Champions,National T20  2024,23,2,2,3,167,9,20,183,3,20,1,2,9,YES,,18,32,0,0,0,
438,Muhammad Imran Jr Champions,National T20  2024,32,1,2,4,239,2,20,113,10,19.3,,,,,,21,11,2,0,"3,10",
438,Muhammad Imran Jr Champions,National T20  2024,35,2,2,1,140,7,19.2,139,7,20,,,,,,24,29,1,0,5,
438,Muhammad Imran Jr Champions,National T20  2024,37,1,2,2,243,3,20,87,8,20,,,,,,24,22,2,0,"7,8",
438,Muhammad Imran Jr Champions,National T20  2024,39,1,2,1,110,9,20,111,1,16,1,6,10,NO,,18,24,0,0,0,
438,Muhammad Imran Jr Champions,Cup  One day 2024,2,1,6,3,238,10,300,239,2,233,1,6,9,YES,,54,50,0,0,0,
438,Muhammad Imran Jr Champions,Cup  One day 2024,11,2,6,9,223,2,219,222,10,291,,,,,,57,45,6,0,"1,2,4,8,9,10",
438,Muhammad Imran Jr Champions,Cup  One day 2024,12,1,6,1,275,9,252,276,8,251,8,6,11,NO,,48,64,1,0,1,
439,Ali Shafique,TROPHY 2024,5,1,5,3,256,10,61.5,529,10,119.1,2,42,10,No,20,74,1,2,8,,
439,Ali Shafique,TROPHY 2024,,3,,,493,10,123.4,72,4,14,5,15,9,Yes,3,19,1,0,1,,
439,Ali Shafique,Cup  One day 2024,2,1,6,3,238,10,300,239,2,233,16,14,10,YES,,35,48,1,0,2,
439,Ali Shafique,Cup  4 day 2024,2,2,6,5,151,10,48.2,268,10,83.3,8,26,9,YES,,30,42,0,0,0,
439,Ali Shafique,Cup  4 day 2024,,4,,,140,9,40.3,313,7,77.4,Absent Hurt,Absent Hurt,Absent Hurt,Absent Hurt,,66,39,0,1,0,
439,Ali Shafique,Cup  4 day 2024,23,2,6,3,499,10,137.4,406,10,97.1,25,59,9,YES,,30,45,0,0,0,
439,Ali Shafique,Cup  4 day 2024,,4,,,31,1,9,288,10,101.2,,,,,,36,23,0,0,0,
440,Naqeeb Ullah,TROPHY 2024,18,1,5,1,263,10,75.3,439,10,133.4,2,5,11,No,,168,103,3,2,,
440,Naqeeb Ullah,TROPHY 2024,,3,,,212,10,77.5,37,0,5.5,2,4,10,Yes,,18,17,0,0,,
440,Naqeeb Ullah,TROPHY 2024,26,1,5,3,101,10,45.4,150,10,59.4,0,15,11,No,,72,43,1,1,,
440,Naqeeb Ullah,TROPHY 2024,,2,,,122,10,54.1,76,2,7.2,0,35,11,Yes,,,,,,,
440,Naqeeb Ullah,Cup  One day 2024,2,2,3,6,239,2,233,238,10,300,,,,,,60,41,2,0,"3,5",
440,Naqeeb Ullah,Cup  One day 2024,7,2,3,9,246,4,228,312,4,300,,,,,,54,86,0,0,0,
440,Naqeeb Ullah,Cup  One day 2024,17,2,3,2,259,10,273,333,6,300,5,9,10,YES,,60,44,1,1,2,
440,Naqeeb Ullah,CUP 4-Day 2024,2,1,5,6,268,10,83.3,151,10,48.2,3,6,11,NO,,84,45,2,2,"1,3",
440,Naqeeb Ullah,CUP 4-Day 2024,,3,,,313,7,77.4,140,9,40.3,,,,YES,,60,43,1,2,5,
440,Naqeeb Ullah,CUP 4-Day 2024,11,2,5,4,208,9,80,346,10,122.2,0,9,9,YES,,138,65,1,5,6,
440,Naqeeb Ullah,CUP 4-Day 2024,,4,,,258,9,65,182,10,50.5,8,11,9,YES,,66,47,2,0,"7,8",
440,Naqeeb Ullah,CUP 4-Day 2024,14,1,5,2,250,10,78.5,347,10,102.5,4,15,10,YES,,150,97,3,3,"2,3,7",
440,Naqeeb Ullah,CUP 4-Day 2024,,3,,,241,10,77.4,148,9,41.2,2,44,10,YES,,104,67,4,4,"1,3,4,6",
440,Naqeeb Ullah,CUP 4-Day 2024,17,1,5,7,370,10,117.4,98,10,38.1,14,62,10,YES,,78,31,3,6,"4,9,10",
440,Naqeeb Ullah,CUP 4-Day 2024,,4,,,18,1,3.5,288,10,86.2,,,,,,120,40,0,7,0,
440,Naqeeb Ullah,CUP 4-Day 2024,22,2,5,1,180,10,52.5,421,10,102.5,15,13,10,NO,,138,85,1,5,2,
440,Naqeeb Ullah,CUP 4-Day 2024,,4,,,355,7,121.2,112,10,45.4,,,,YES,,82,30,5,2,"2,3,5,6,8",
440,Naqeeb Ullah,CUP 4-Day 2024,28,1,5,9,391,10,121.4,270,10,70,4,5,9,YES,,102,51,3,3,"3,6,9",
440,Naqeeb Ullah,CUP 4-Day 2024,,3,,,246,9,73.1,195,4,62,0,12,10,YES,,84,44,2,3,"1,4",
440,Naqeeb Ullah,CUP 4-Day 2024,29,1,5,8,261,10,83.1,324,10,107.4,0,7,11,NO,,108,64,3,3,"4,9,10",
440,Naqeeb Ullah,CUP 4-Day 2024,,3,,,412,6,114.4,130,1,32,,,,YES,,18,10,1,0,1,
441,Nisar Ahmed Champions,Champions T20 cup 2024,1,2,2,3,154,6,114,150,7,120,,,,,,24,21,2,1,"1,3",
441,Nisar Ahmed Champions,Champions T20 cup 2024,5,2,2,5,132,8,113,128,9,120,0,1,9,YES,,24,17,1,0,5,
441,Nisar Ahmed Champions,Champions T20 cup 2024,7,1,2,1,170,6,120,167,6,120,,,,,,24,23,3,0,"2,5,6",
441,Nisar Ahmed Champions,Champions T20 cup 2024,10,1,2,4,163,8,120,169,4,113,21,10,9,YES,,18,30,0,0,0,
441,Nisar Ahmed Champions,Champions T20 cup 2024,12,2,2,3,189,7,120,187,7,120,1,1,9,NO,,24,40,2,0,"6,8",
441,Nisar Ahmed Champions,Champions T20 cup 2024,15,2,2,5,140,2,85,139,8,120,,,,,,24,22,4,1,"2,5,6,8",
441,Nisar Ahmed Champions,Champions T20 cup 2024,17,2,2,1,118,10,111,147,9,120,22,21,9,YES,,24,35,0,0,0,
441,Nisar Ahmed Champions,Champions T20 cup 2024,19,2,2,4,160,4,81,155,6,120,,,,,,24,28,1,0,6,
441,Nisar Ahmed Champions,Champions T20 cup 2024,21,1,2,3,180,6,120,151,9,120,,,,,,24,19,2,0,"2,7",
441,Nisar Ahmed Champions,Champions T20 cup 2024,22,2,2,1,124,10,115,199,5,120,1,6,9,YES,,24,55,0,0,0,
441,Nisar Ahmed Champions,TROPHY 2024,2,2,3,6,178,10,56.2,310,10,103.1,40,50,8,Yes,,29,63,5,6,5,
441,Nisar Ahmed Champions,TROPHY 2024,,4,,,200,10,55.3,187,10,59.5,9,8,8,Yes,,14,39,1,2,1,
441,Nisar Ahmed Champions,TROPHY 2024,14,2,3,4,224,10,76.1,220,10,74.1,15,18,8,Yes,,16.1,29,3,6,3,
441,Nisar Ahmed Champions,TROPHY 2024,,4,,,206,6,70.2,209,10,80,21,25,8,No,,15,32,1,5,1,
441,Nisar Ahmed Champions,TROPHY 2024,27,2,3,5,150,10,59.4,101,10,45.4,1,11,8,Yes,,16.4,25,5,5,5,
441,Nisar Ahmed Champions,TROPHY 2024,,4,,,76,2,7.2,122,10,54.1,,,,,,16.5,44,3,1,3,
441,Nisar Ahmed Champions,TROPHY 2024,34,1,3,1,439,7,100.1,263,10,81,43,30,8,Yes,,21,65,2,3,2,
441,Nisar Ahmed Champions,TROPHY 2024,,3,,,,,,185,4,61,,,,,,5,12,0,1,0,
441,Nisar Ahmed Champions,TROPHY 2024,39,1,3,2,287,10,64.2,230,10,57,17,20,8,Yes,,10,39,1,1,1,
441,Nisar Ahmed Champions,TROPHY 2024,,3,,,120,10,31.4,178,4,46.2,6,16,8,Yes,,11,46,0,1,0,
441,Nisar Ahmed Champions,National T20  2024,1,2,2,4,98,1,58,97,10,110,,,,,,18,15,1,0,1,
441,Nisar Ahmed Champions,National T20  2024,13,2,2,1,134,10,113,171,5,120,21,9,8,YES,,24,30,1,0,1,
441,Nisar Ahmed Champions,National T20  2024,22,2,2,5,100,8,120,102,2,84,,,,,,18,12,2,0,2,
441,Nisar Ahmed Champions,National T20  2024,32,2,2,3,119,3,103,118,9,120,,,,,,24,20,2,0,2,
441,Nisar Ahmed Champions,National T20  2024,36,1,2,1,184,10,120,151,10,113,21,7,7,YES,,23,27,2,0,2,
441,Nisar Ahmed Champions,National T20  2024,38,1,2,2,166,4,120,161,7,120,,,,,,24,27,2,0,2,
441,Nisar Ahmed Champions,National T20  2024,39,2,2,2,111,1,96,110,9,120,,,,,,24,16,1,0,1,
441,Nisar Ahmed Champions,Cup  One day 2024,8,2,5,7,297,5,282,295,8,300,,,,,,60,45,2,0,3.8,
441,Nisar Ahmed Champions,Cup  One day 2024,13,2,5,8,182,5,199,178,10,232,,,,,,28,18,1,0,7,
441,Nisar Ahmed Champions,Cup  One day 2024,16,1,5,4,220,10,265,224,8,258,17,27,9,YES,,54,22,0,2,0,
441,Nisar Ahmed Champions,Trophy  4 day 2024,3,1,9,8,341,10,77.2,224,10,60.2,30,52,9,YES,,110,59,2,2,"3,10",
441,Nisar Ahmed Champions,Trophy  4 day 2024,,3,,,288,8,71,213,10,64.5,8,15,4,YES,,90,56,1,2,8,
441,Nisar Ahmed Champions,Trophy  4 day 2024,8,2,9,3,293,10,80.5,379,10,79.2,34,29,8,YES,,134,94,3,1,"3,5,7",
441,Nisar Ahmed Champions,Trophy  4 day 2024,,4,,,99,10,24.5,242,10,56.3,36,25,8,YES,,84,61,3,3,"1,3,10",
441,Nisar Ahmed Champions,Trophy  4 day 2024,16,1,9,1,164,10,46,531,9,114,4,6,8,YES,,120,117,1,2,2,
441,Nisar Ahmed Champions,Trophy  4 day 2024,,3,,,279,10,69.1,,,,7,13,3,YES,,,,,,,
441,Nisar Ahmed Champions,Trophy  4 day 2024,17,2,9,4,325,10,93,187,10,48.1,32,34,8,YES,,90,28,3,5,"1,2,6",
441,Nisar Ahmed Champions,Trophy  4 day 2024,,4,,,159,4,36.3,292,10,62.5,,,,,,185,82,5,8,"5,6,7,8,11",
441,Nisar Ahmed Champions,Trophy  4 day 2024,24,2,9,2,275,10,82.1,415,10,111.4,4,4,8,YES,,162,105,3,7,"1,4,7",
441,Nisar Ahmed Champions,Trophy  4 day 2024,,4,,,197,10,49.1,221,3,41,19,21,8,YES,,48,24,1,2,4,
441,Nisar Ahmed Champions,Trophy  4 day 2024,32,2,9,6,199,10,62.4,353,10,99.2,1,8,8,YES,,138,55,0,3,0,
441,Nisar Ahmed Champions,Trophy  4 day 2024,,4,,,277,6,106,335,5,82.2,,,,,,,,,,,
442,Niaz Khan,TROPHY 2024,9,1,1,4,546,10,128.1,466,10,127.2,7,10,9,Yes,,156,87,2,5,,
442,Niaz Khan,TROPHY 2024,,2,,,360,3,77,,,,,,,,,,,,,,
442,Niaz Khan,TROPHY 2024,15,,1,2,301,10,58.1,279,10,86.5,0,5,9,Yes,,143,97,6,3,,
442,Niaz Khan,TROPHY 2024,,,,,321,10,75.4,162,10,64.5,3,7,11,No,,102,39,4,4,,
442,Niaz Khan,TROPHY 2024,21,1,1,6,213,10,62.5,171,10,65.1,1,3,9,Yes,,48,22,1,2,,
442,Niaz Khan,TROPHY 2024,,2,,,131,1,25.5,,,,,,,,,78,27,1,3,,
442,Niaz Khan,TROPHY 2024,34,,1,5,251,10,69.5,292,10,87.3,46,52,9,Yes,,90,55,1,4,,
442,Niaz Khan,TROPHY 2024,,,,,,,,233,4,57,,,,,,66,52,1,2,,
442,Niaz Khan,TROPHY 2024,45,1,1,3,393,10,102.2,348,10,88.1,1,2,8,Yes,,138,76,4,4,,
442,Niaz Khan,TROPHY 2024,,2,,,195,10,53,214,10,64.3,0,2,9,Yes,,81,57,3,1,,
